"ave_sentiment","Score","Title"
0.0516397779494322,14,"Did the USA ever officially apologize for shooting down ""Iran Air Flight 655"" in 3 July of 1988?"
0.223606797749979,2,"Who does political Intelligence analysis?"
0.144337567297406,10,"How does the UK welfare system compare with other wealthy European nations?"
-0.0721687836487032,7,"Is there any resource which tracks the accuracy of Stratfor's predictions/forecasts?"
0.154919333848297,13,"Are clergy required to perform interracial and/or same-sex marriages in the United States?"
-0.866025403784439,10,"Illegal vs Unconstitutional"
0.2182820625327,3,"What effect does state-level refusal to accept the ACA's medicaid expansion have on the ACA's cost?"
0,0,"Executive actions and federal department regulations"
-0.376889180722205,3,"How dangerous a threat does North Korea pose to the world?"
-0.123743686707646,18,"Why is denying global warming associated with conservatives?"
0,-1,"Why the USA forces imperial system of measurement on other countries?"
0,7,"Why does Israel count in many ways as European country?"
0,8,"Why do Democrats support gun restrictions"
0.194028500029066,10,"What was the reasoning behind putting the right to keep and bear arms in the US Constitution?"
0.158113883008419,21,"What governmental power does the Monarch hold in Great Britain?"
0.05,11,"What are the reasons for not letting protection against the criminals be left to trained professionals?"
0.0790569415042095,11,"How significant is social cohesion to long term economic growth?"
0,10,"Is there any significant political movement in England to get rid of Monarchy?"
0,8,"Did any state in recent history become a Monarchy?"
0,12,"What effect would leaving the UN have on a country?"
0,27,"Why do Australians want to remain under British monarchy?"
-0.424419107660539,5,"What is the economic argument for taxing sales at the place of purchaser instead of the place of provider?"
-0.301511344577764,15,"Is there any evidence that legalizing prostitution decreases violence against women?"
-0.110679718105893,6,"Would the expanded background checks have prevented past shooting incidents?"
0.0316227766016838,-2,"Does the Toomey-Manchin proposal include a federal gun registry?"
0,8,"Does Israel control where its own Arab Citizens can buy land?"
-0.268793601114312,14,"Why do labor laws exempt certain job roles from overtime?"
0.0753778361444409,15,"What are the practical downsides of background checks for gun purchases?"
0.0833333333333333,0,"How do I find out specifics of lobbying efforts?"
-0.240535117721182,26,"Why is Japan more revisionist about its World War II era actions than Germany?"
0,0,"Are there any practically proposed/implemented ways to treat charities differently?"
0.775,6,"US Foreign Aid Accountability"
0.126415388263525,14,"Is the ""War on Terror"" successful? How can success be determined?"
0.241209075662211,3,"Why does the ""Right to Privacy"" not apply to reparative therapy?"
0,8,"What were Margaret Sanger's goals when she founded Planned Parenthood?"
0.115470053837925,-1,"What is it that ""97% of climate scientists"" actually believe about global warming?"
0.110940039245046,4,"Do any countries beside the US prohibit the sale of Kinder Surprise eggs?"
0.562916512459885,0,"Why did the Public Option get cut from the Affordable Care Act"
0,8,"Is there a website or online database of what policies different politicians have voted for?"
0.149120227015865,5,"What is the origin of ""from each according to his ability"" formula and why is it considered Marxist/Socialist?"
-0.0883883476483184,7,"Democratic governments seizing financial assets during financial crisis?"
0,3,"Is a current sentence changed if the law that provided the sentence is also changed?"
0.375930218806316,4,"What's the difference between power inheritance in a Feudal Monarchy and property inheritance in the modern world?"
-0.499230176602706,3,"Are there currently more wars being fought inside of a country or externally?"
0.4,4,"How ""right to food"" is implemented in Western countries?"
0,1,"Which open source licenses have been tested in a US or EU court?"
-0.0790569415042095,7,"What is the Miranda exemption and what are its implications?"
0,-4,"In the context of government policies, can a progressive tax have no exemptions?"
0,5,"The ""Slippery Slope"": how slippery is it?"
0.0944911182523068,19,"How did the term ""Liberal"" become ""Progressive""?"
0.133394593769983,1,"Why are Anglophone right-wing working class discourses fixated on taxation, state expenditure, and the state generally?"
-0.188982236504614,1,"Do/did non-dictatorial Capitalist societies exist?"
0.379473319220206,1,"Has any major politician recently called for a ""New Rome?"""
0.25298221281347,1,"Do new Italian citizens get to vote for the Senate?"
-0.135680105059994,-1,"What would be considered a middle class salary in the UK?"
0.115470053837925,13,"How would a Marxist classify an entrepreneur that starts their own company?"
-0.0802955068546966,2,"Is ""Illegal immigrant"" a legal term and will the AP's decision not to use it have a major effect?"
-0.204124145231932,-2,"Was Gerald Ford's experience of losing a close election after being given a chance to correct a speech and failing to do so, unusual?"
0.150755672288882,3,"What purposes do vehicle registration renewals serve in the United States?"
0.416025147168922,0,"Is there a practical way to implement wealth redistribution that isn't currently implemented?"
0.166666666666667,8,"Why does the U.S grant visas via lottery?"
0.102062072615966,16,"Is retrospective legislation legal in Australia?"
0,2,"Legality of Nudism in Public Places?"
0.411096095821889,3,"Was there any specific motivation for the ""Shanghai Fugu Agreement""?"
0,6,"What is meant by 'Strategic Dialogue'?"
-0.129099444873581,4,"What prevents a large corporation from subdividing itself in order to avoid internet sales taxes?"
-0.133630620956212,6,"What age group is more likely to participate in social change/protesting movements/actions?"
-0.223606797749979,10,"What is the Benghazi controversy?"
-0.28347335475692,4,"Why do comparable states differ in corruption?"
-0.47729707730092,12,"Why is targeted scrutiny from the IRS bad?"
-0.0833333333333333,0,"Can a sportive competition convey a political message too?"
0,3,"Legalization of drugs"
-0.277350098112615,4,"Is It Illegal For The IRS To Target Groups Based On Political Views?"
0,6,"What is constructivism in international relations?"
-0.129099444873581,5,"What are the possible actions against a signatory that fails to follow the Kyoto Protocol?"
0.176776695296637,12,"Which Arab countries grant immigration to non-Arabs?"
0,6,"Does standard of living correlate with higher education?"
0.226778683805536,4,"Ministry of Knowledge Economy of South Korea"
0,-2,"A chart of the number of UN members by year"
0.0603022689155527,6,"Why and how did Zambia stop accepting USD as internal currency?"
-0.360843918243516,8,"How do prison phone monopolies get around the Sherman Anti-Trust Act?"
0,5,"How to apply game theory?"
-0.301511344577764,4,"Is it illegal to publish a website anonymously/pseudonymously in Germany?"
-0.0753778361444409,13,"For what reasons does India claim a permanent seat in UNSC?"
0.102062072615966,4,"How does Sovereignty over Airspace work?"
0.307350428199288,6,"How high must a craft fly in order to not be in foreign airspace?"
-0.180277563773199,2,"Did Hezbollah ever have a flag with a nuclear mushroom cloud on it?"
0,3,"What are the requisites for political change?"
-0.414254924964258,9,"What would be the economic impact of eliminating all tax deductions in the US?"
